y, XGB, SVM, RF, NB, LR, AlexNet, GoogLeNet, ShuffleNet, ViT, ResNet34, ResNet50, ResNet101, MobileNetV2, MobileNetV3_l, MobileNetV3_s, MobileViT_s, MobileViT_x_s, MobileViT_xx_s
1.000000000000000000e+00,8.249408602714538574e-01,5.169195443523613154e-01,9.631299734748011154e-01,1.000000000000000000e+00,9.994666753948519000e-01,9.822381138801574707e-01,5.954993963241577148e-01,9.992503523826599121e-01,9.947351217269897461e-01,9.152971506118774414e-01,9.769182801246643066e-01,9.723682403564453125e-01,9.654105901718139648e-01,7.484794855117797852e-01,7.549332380294799805e-01,7.361906170845031738e-01,7.871424555778503418e-01,7.805685400962829590e-01
1.000000000000000000e+00,8.249408602714538574e-01,5.528651075691365380e-01,9.631299734748011154e-01,1.000000000000000000e+00,9.999963768659937413e-01,9.938812255859375000e-01,5.149739384651184082e-01,9.998251795768737793e-01,9.889298081398010254e-01,9.896637797355651855e-01,9.867835044860839844e-01,9.282271862030029297e-01,9.940084218978881836e-01,8.947172760963439941e-01,8.571552634239196777e-01,8.773183226585388184e-01,8.351227045059204102e-01,7.968577742576599121e-01
1.000000000000000000e+00,7.808985114097595215e-01,5.299690834567938325e-01,4.769230769230769496e-01,1.000000000000000000e+00,9.999993963329347757e-01,9.746804833412170410e-01,5.776910185813903809e-01,9.979958534240722656e-01,9.740136861801147461e-01,9.524041414260864258e-01,9.828978776931762695e-01,9.539376497268676758e-01,9.978579878807067871e-01,9.152480363845825195e-01,8.843769431114196777e-01,9.707322716712951660e-01,8.367638587951660156e-01,7.877194285392761230e-01
0.000000000000000000e+00,4.995104074478149414e-01,5.282623514403239628e-01,4.862068965517241104e-01,9.999999999580496679e-01,5.861332171522368461e-05,3.114799223840236664e-02,4.941126108169555664e-01,3.939119167625904083e-03,4.309263825416564941e-01,9.505986422300338745e-02,9.195564985275268555e-01,8.701335787773132324e-01,3.279519267380237579e-03,9.261845052242279053e-02,6.196195632219314575e-02,5.596481561660766602e-01,6.695235371589660645e-01,6.908728480339050293e-01
1.000000000000000000e+00,7.882078886032104492e-01,4.643818919000948786e-01,9.631299734748011154e-01,1.000000000000000000e+00,9.991296819185649936e-01,9.992972612380981445e-01,5.271503329277038574e-01,9.961918592453002930e-01,9.657416939735412598e-01,9.441159367561340332e-01,9.842147231101989746e-01,9.674284458160400391e-01,9.803066849708557129e-01,8.847424983978271484e-01,8.436078429222106934e-01,9.278190732002258301e-01,7.840237617492675781e-01,8.049253821372985840e-01
1.000000000000000000e+00,6.301328539848327637e-01,5.144933962394384608e-01,4.862068965517241104e-01,9.999999999976125764e-01,9.999973372926734827e-01,9.844251871109008789e-01,6.083092093467712402e-01,9.969057440757751465e-01,9.749119281768798828e-01,8.175662159919738770e-01,9.807748794555664062e-01,9.596220254898071289e-01,9.739720821380615234e-01,8.497070670127868652e-01,8.134798407554626465e-01,8.782339692115783691e-01,7.948276400566101074e-01,8.507884144783020020e-01
1.000000000000000000e+00,8.249408602714538574e-01,5.489890151059103607e-01,4.862068965517241104e-01,3.205936630235860439e-16,9.999981199063181503e-01,9.938580393791198730e-01,5.357608795166015625e-01,7.253671884536743164e-01,9.912772178649902344e-01,9.619104266166687012e-01,9.852406382560729980e-01,9.513387084007263184e-01,2.287074774503707886e-01,9.069506525993347168e-01,8.501572608947753906e-01,8.614156842231750488e-01,8.275359869003295898e-01,8.346569538116455078e-01
1.000000000000000000e+00,7.808985114097595215e-01,5.324996544985876046e-01,9.631299734748011154e-01,1.000000000000000000e+00,9.999999652009504691e-01,9.963292479515075684e-01,7.095127701759338379e-01,9.965422749519348145e-01,9.938464760780334473e-01,9.833956956863403320e-01,9.880417585372924805e-01,9.692549705505371094e-01,9.905793070793151855e-01,9.085800647735595703e-01,8.466122150421142578e-01,9.280565977096557617e-01,8.173644542694091797e-01,7.992578148841857910e-01
0.000000000000000000e+00,1.742428988218307495e-01,4.594562926003482040e-01,5.000000000000000000e-01,3.377087775080166635e-06,2.076854802194522447e-08,2.335314235324403853e-07,3.978385031223297119e-01,2.458298695273697376e-06,8.393357507884502411e-03,4.413351780385710299e-05,3.874930154523781312e-09,2.234185281224654318e-08,4.840590059757232666e-02,1.444705761969089508e-02,1.087534427642822266e-02,1.995544694364070892e-02,3.237894549965858459e-02,6.773111969232559204e-02
1.000000000000000000e+00,8.249408602714538574e-01,5.227681849431274896e-01,4.769230769230769496e-01,1.000000000000000000e+00,9.994985590536008546e-01,9.474771022796630859e-01,5.326476097106933594e-01,9.999266862869262695e-01,9.958243370056152344e-01,9.777759909629821777e-01,9.882218241691589355e-01,9.784500002861022949e-01,9.993589520454406738e-01,8.835933208465576172e-01,8.586426973342895508e-01,8.777226805686950684e-01,8.497002720832824707e-01,8.310629129409790039e-01
