y, XGB, SVM, RF, NB, LR, AlexNet, GoogLeNet, ShuffleNet, ViT, ResNet34, ResNet50, ResNet101, MobileNetV2, MobileNetV3_l, MobileNetV3_s, MobileViT_s, MobileViT_x_s, MobileViT_xx_s
1.000000000000000000e+00,1.782162636518478394e-01,5.339146108446162220e-01,9.631299734748011154e-01,1.000000000000000000e+00,9.986665085221094751e-01,3.429294824600219727e-01,4.420382678508758545e-01,2.066814154386520386e-02,9.740490913391113281e-01,7.822744548320770264e-02,9.399498999118804932e-02,3.861048072576522827e-02,4.478670656681060791e-02,4.139253497123718262e-01,1.167823150753974915e-01,6.362696886062622070e-01,4.938534200191497803e-01,5.077506899833679199e-01
0.000000000000000000e+00,7.982608675956726074e-01,5.404891228428327921e-01,9.631299734748011154e-01,1.000000000000000000e+00,9.745395389100016681e-01,9.912254214286804199e-01,6.514074802398681641e-01,1.383611839264631271e-02,9.394748210906982422e-01,8.832601904869079590e-01,9.805889725685119629e-01,9.659874439239501953e-01,8.120580315589904785e-01,8.954678177833557129e-01,8.270818591117858887e-01,8.140051364898681641e-01,8.003904819488525391e-01,8.067375421524047852e-01
0.000000000000000000e+00,5.157733559608459473e-01,5.343280175008989774e-01,5.394230769230770051e-01,1.000000000000000000e+00,9.999274643237695548e-01,7.874952554702758789e-01,4.715296030044555664e-01,1.361912814900279045e-03,7.009292840957641602e-01,7.021343801170587540e-03,1.293616145849227905e-01,3.694023787975311279e-01,3.746860101819038391e-02,1.374015491455793381e-02,4.988327026367187500e-01,2.474632114171981812e-01,5.179374217987060547e-01,5.391553640365600586e-01
0.000000000000000000e+00,2.394262403249740601e-01,5.000000000000000000e-01,4.862068965517241104e-01,0.000000000000000000e+00,8.722936773334699634e-01,5.756907921750098467e-05,4.069860279560089111e-01,2.877829047065461054e-06,3.409728175029158592e-03,8.100324310362339020e-03,1.209555421155528165e-06,5.127564577378507238e-07,4.568834789097309113e-03,1.056198924779891968e-01,6.577122490853071213e-03,3.699762746691703796e-03,4.353254102170467377e-03,2.656106464564800262e-02
1.000000000000000000e+00,7.633418440818786621e-01,5.409322514557811656e-01,5.324786324786324743e-01,1.000000000000000000e+00,9.999982342957542958e-01,9.882237911224365234e-01,4.526467025279998779e-01,9.999928474426269531e-01,9.766944646835327148e-01,9.875935912132263184e-01,9.900888800621032715e-01,9.759816527366638184e-01,9.991539716720581055e-01,8.947082161903381348e-01,8.208339810371398926e-01,9.513311386108398438e-01,8.457717895507812500e-01,8.714453577995300293e-01
1.000000000000000000e+00,8.065759539604187012e-01,5.356794505019810693e-01,4.769230769230769496e-01,1.000000000000000000e+00,9.999976054704758921e-01,9.326308369636535645e-01,6.676155328750610352e-01,9.999998807907104492e-01,9.907073974609375000e-01,9.527278542518615723e-01,9.911469817161560059e-01,9.716421961784362793e-01,9.823834896087646484e-01,8.896063566207885742e-01,8.401579856872558594e-01,9.229021072387695312e-01,8.080968260765075684e-01,7.835478186607360840e-01
0.000000000000000000e+00,1.742428988218307495e-01,5.249676709119521778e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.850418952401128844e-02,1.782602630555629730e-04,5.417247414588928223e-01,1.732058881316334009e-04,1.151166856288909912e-01,3.775422275066375732e-02,2.119982540607452393e-01,7.680770359002053738e-04,1.033490821719169617e-01,8.051467686891555786e-02,4.029787480831146240e-01,1.141368076205253601e-01,3.323886990547180176e-01,3.154691159725189209e-01
1.000000000000000000e+00,7.529272437095642090e-01,5.269253216400007211e-01,4.769230769230769496e-01,1.000000000000000000e+00,9.999977884984567744e-01,9.953746199607849121e-01,5.702490210533142090e-01,9.999643564224243164e-01,9.956558942794799805e-01,9.783238172531127930e-01,9.909992218017578125e-01,9.768075942993164062e-01,8.829767704010009766e-01,8.938267827033996582e-01,8.341524004936218262e-01,9.208550453186035156e-01,8.469088077545166016e-01,8.478174805641174316e-01
0.000000000000000000e+00,2.919999063014984131e-01,4.347146429342805818e-01,5.555555555555555247e-02,0.000000000000000000e+00,4.787610272802452902e-10,1.838788622990250587e-03,3.707023262977600098e-01,1.452611115837498801e-07,4.259002860635519028e-03,1.477323257859097794e-05,1.336408899987873156e-06,4.010204520454863086e-06,1.190050784498453140e-02,1.690496574155986309e-03,3.302924567833542824e-03,8.175748400390148163e-03,5.123291164636611938e-03,9.039864875376224518e-03
0.000000000000000000e+00,2.537401318550109863e-01,4.852984128335084413e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.609848040726616295e-06,8.311334997415542603e-02,4.107926487922668457e-01,5.859549622982740402e-03,6.428163498640060425e-02,1.130527071654796600e-02,4.544989133137278259e-05,2.478116402926389128e-05,1.126240417361259460e-01,1.796871721744537354e-01,3.694416284561157227e-01,1.426101922988891602e-01,1.738493740558624268e-01,1.541534066200256348e-01
1.000000000000000000e+00,8.249408602714538574e-01,5.346746600939240590e-01,9.631299734748011154e-01,1.000000000000000000e+00,9.999971698127563258e-01,9.940949678421020508e-01,4.813774824142456055e-01,9.999997615814208984e-01,9.559120535850524902e-01,9.888268709182739258e-01,9.922922849655151367e-01,9.824092388153076172e-01,9.994321465492248535e-01,8.993679285049438477e-01,7.361722588539123535e-01,9.418065547943115234e-01,8.364263772964477539e-01,8.645963668823242188e-01
