y, XGB, SVM, RF, NB, LR, AlexNet, GoogLeNet, ShuffleNet, ViT, ResNet34, ResNet50, ResNet101, MobileNetV2, MobileNetV3_l, MobileNetV3_s, MobileViT_s, MobileViT_x_s, MobileViT_xx_s
0.000000000000000000e+00,2.193506062030792236e-02,8.025162789178454104e-03,2.999999999999999889e-02,5.571294989073888916e-246,5.123190308412155576e-10,9.209234974605351454e-08,1.443002722226083279e-03,3.615716923377476633e-05,6.337375566545233596e-07,2.369542698943405412e-06,5.769466935451328382e-13,1.753007410343343508e-07,4.945570140080235433e-07,6.340774416457861662e-05,2.460272980897570960e-07,5.951040293439291418e-06,9.888171916827559471e-06,2.992960071424022317e-05
0.000000000000000000e+00,7.507009506225585938e-01,8.774593126350731520e-01,6.999999999999999556e-01,3.517723180007949168e-65,9.998872800263551852e-01,4.225619137287139893e-01,6.966043114662170410e-01,9.932361245155334473e-01,9.996026158332824707e-01,9.824048876762390137e-01,9.996972084045410156e-01,9.999097585678100586e-01,9.151517152786254883e-01,9.645923376083374023e-01,7.650403976440429688e-01,8.909772634506225586e-01,8.542609214782714844e-01,9.239019155502319336e-01
0.000000000000000000e+00,9.486080706119537354e-02,1.569851055098401074e-02,1.600000000000000033e-01,6.393308327620372567e-200,4.437205428734203802e-10,7.139715307857841253e-05,2.956590242683887482e-02,3.001103177666664124e-04,6.679695019329301431e-08,5.012234905734658241e-04,4.569506018015090376e-08,4.097944206193915306e-09,3.476546044112183154e-05,7.796022691763937473e-04,1.204071486426983029e-05,1.778736987034790218e-05,8.155812975019216537e-05,2.892901829909533262e-04
0.000000000000000000e+00,5.017361044883728027e-02,4.101545555812340441e-03,4.000000000000000083e-02,2.769924031479253475e-77,1.387474447196931341e-09,1.007827540888683870e-05,2.660752832889556885e-02,1.756962854415178299e-03,1.426716096375457710e-07,1.556391653139144182e-04,3.892242617098418123e-08,9.832523772956847097e-08,3.419873071834445000e-03,5.303239504428347573e-06,1.200977640110068023e-04,3.662008384708315134e-05,2.419576048851013184e-03,1.215780503116548061e-04
1.000000000000000000e+00,8.914631605148315430e-01,7.903656536893579609e-01,6.300000000000000044e-01,6.289914578589076022e-17,5.294076121845668892e-01,7.309109568595886230e-01,9.828091263771057129e-01,9.831061959266662598e-01,9.999990463256835938e-01,9.934281706809997559e-01,9.997357726097106934e-01,9.999953508377075195e-01,9.991299510002136230e-01,9.898840188980102539e-01,9.964631199836730957e-01,9.895961880683898926e-01,9.953420162200927734e-01,9.948468208312988281e-01
0.000000000000000000e+00,4.383033215999603271e-01,8.179485968910858995e-01,5.000000000000000000e-01,1.000000000000000000e+00,4.158002987312510168e-01,6.675992608070373535e-01,8.083367943763732910e-01,9.999116659164428711e-01,5.861870646476745605e-01,9.577013850212097168e-01,4.878372848033905029e-01,9.993271827697753906e-01,9.264343976974487305e-01,9.966701865196228027e-01,9.973676800727844238e-01,9.986066222190856934e-01,9.976865053176879883e-01,9.929498434066772461e-01
0.000000000000000000e+00,7.286427915096282959e-02,7.125566573395627698e-03,7.000000000000000666e-02,1.000000000000000000e+00,2.547872813521645926e-07,7.934639825180056505e-07,9.724388830363750458e-03,6.354116485454142094e-04,1.138686442914149666e-07,3.777664824156090617e-05,6.685659741378913168e-07,1.076229869112488302e-10,1.617902889847755432e-04,2.633719759614905342e-06,2.748207189142704010e-04,8.716911543160676956e-05,1.072630911949090660e-04,3.166479291394352913e-05
0.000000000000000000e+00,1.646394878625869751e-01,1.471892190492177580e-02,1.400000000000000133e-01,1.000000000000000000e+00,2.078860283954929846e-06,1.676107523962855339e-03,2.873158752918243408e-01,9.025146961212158203e-01,1.691914576440467499e-06,8.421549946069717407e-02,5.336741805076599121e-01,7.713931202888488770e-01,1.340354382991790771e-01,1.024173125624656677e-01,2.488012909889221191e-01,7.310769557952880859e-01,1.130199208855628967e-01,7.709289789199829102e-01
0.000000000000000000e+00,2.539347112178802490e-01,7.597804355636560147e-02,2.300000000000000100e-01,9.279582953173108943e-53,2.972730000927197806e-03,1.361838877201080322e-01,3.223542571067810059e-01,5.983353853225708008e-01,1.316757116001099348e-04,1.349779963493347168e-02,2.696860292417113669e-06,1.684113405644893646e-03,6.659442558884620667e-03,2.706610248424112797e-04,3.333909213542938232e-01,2.228786237537860870e-03,7.674653548747301102e-03,2.166035398840904236e-02
0.000000000000000000e+00,6.505441069602966309e-01,4.028731759968883774e-01,6.400000000000000133e-01,1.000000000000000000e+00,9.968325441708528745e-01,7.834413647651672363e-01,9.873173832893371582e-01,9.766212105751037598e-01,6.368336617015302181e-04,9.958319067955017090e-01,9.999903440475463867e-01,9.992619156837463379e-01,9.992169141769409180e-01,9.965733289718627930e-01,9.888042807579040527e-01,9.975825548171997070e-01,9.947519898414611816e-01,9.744523167610168457e-01
0.000000000000000000e+00,7.581879496574401855e-01,9.084917313284153195e-01,6.800000000000000488e-01,1.000000000000000000e+00,9.999847036757237850e-01,7.820082306861877441e-01,9.896969199180603027e-01,9.945835471153259277e-01,9.834756851196289062e-01,9.694870710372924805e-01,9.960474371910095215e-01,9.985969662666320801e-01,4.324692189693450928e-01,9.958379268646240234e-01,7.180262356996536255e-02,9.986678361892700195e-01,9.956077933311462402e-01,9.954578876495361328e-01
0.000000000000000000e+00,1.548076570034027100e-01,7.737169600224295084e-03,1.300000000000000044e-01,1.000000000000000000e+00,5.325627112502360902e-05,5.772710442543029785e-01,6.161465048789978027e-01,5.449174046516418457e-01,6.808422803878784180e-01,1.059127226471900940e-01,5.455579981207847595e-02,8.311089128255844116e-02,6.560691446065902710e-02,8.818051815032958984e-01,1.203778162598609924e-01,9.750457406044006348e-01,7.133429050445556641e-01,3.460572361946105957e-01
0.000000000000000000e+00,2.065640091896057129e-01,1.551471870082037421e-02,2.000000000000000042e-02,3.800814248266729551e-106,5.106476964405547962e-07,1.196256023831665516e-03,1.085214167833328247e-01,9.221991896629333496e-01,1.381912297802045941e-04,5.987064838409423828e-01,9.966187477111816406e-01,9.956062436103820801e-01,8.866007924079895020e-01,9.278529286384582520e-01,4.394162893295288086e-01,6.164498925209045410e-01,6.510373950004577637e-01,1.646279096603393555e-01
0.000000000000000000e+00,3.552193567156791687e-02,1.934730656832085380e-02,1.600000000000000033e-01,5.625257865318063779e-232,8.422153302170942076e-07,4.639438338926993310e-05,5.269695520401000977e-01,1.044825912686064839e-04,7.753415957267861813e-06,1.544493134133517742e-03,2.295833610332920216e-06,8.799451461527496576e-05,5.449041491374373436e-04,3.945236676372587681e-05,1.430283009540289640e-05,6.247482815524563193e-07,6.463151657953858376e-05,7.263256702572107315e-05
0.000000000000000000e+00,3.455661237239837646e-01,7.698471820243051045e-02,2.399999999999999911e-01,1.000000000000000000e+00,1.679689591842664087e-01,4.256770946085453033e-03,4.374364763498306274e-02,9.814301133155822754e-01,5.834819283336400986e-03,6.877960562705993652e-01,2.693708240985870361e-01,9.928047060966491699e-01,4.213132858276367188e-01,1.497636898420751095e-03,7.105603814125061035e-01,4.578778147697448730e-01,3.780049085617065430e-01,1.604505181312561035e-01
1.000000000000000000e+00,9.862979054450988770e-01,9.668824807018173706e-01,8.499999999999999778e-01,1.000000000000000000e+00,9.999994431829980490e-01,7.659724950790405273e-01,9.977350234985351562e-01,9.999918937683105469e-01,9.999979734420776367e-01,9.970207810401916504e-01,9.999490976333618164e-01,9.999984502792358398e-01,9.343190789222717285e-01,9.996194839477539062e-01,9.831727743148803711e-01,9.985334873199462891e-01,9.993971586227416992e-01,9.989288449287414551e-01
0.000000000000000000e+00,8.506492525339126587e-02,1.318129999401345710e-02,4.000000000000000083e-02,4.641126044515646962e-14,1.040335806621364831e-06,2.840900560840964317e-03,4.885353520512580872e-02,2.103597074747085571e-01,1.755148150550667197e-05,4.766770824790000916e-02,8.882801532745361328e-01,1.513842435088008642e-04,1.874967664480209351e-01,6.339666899293661118e-03,8.726236820220947266e-01,7.836917042732238770e-01,1.045987829566001892e-01,9.655021429061889648e-01
0.000000000000000000e+00,2.381268702447414398e-02,3.470438328052665496e-03,8.999999999999999667e-02,1.000000000000000000e+00,3.508621896655259018e-10,3.869286039844155312e-03,3.218656778335571289e-01,4.734359681606292725e-03,7.117744098650291562e-05,5.495711229741573334e-04,2.764543038935585173e-09,5.774151642934377548e-11,1.456370810046792030e-03,2.018062584102153778e-02,1.295607653446495533e-03,4.596480727195739746e-02,5.437263846397399902e-02,5.976917967200279236e-02
0.000000000000000000e+00,8.620174229145050049e-02,7.892624994290832821e-03,1.000000000000000056e-01,4.395208840875981224e-22,3.004221733605670833e-06,3.401248017325997353e-03,1.446009874343872070e-01,2.022333741188049316e-01,7.435926090693101287e-05,1.087852716445922852e-01,1.646829210221767426e-02,2.484006620943546295e-02,6.411718577146530151e-02,1.094765961170196533e-01,8.529741168022155762e-01,4.094882681965827942e-02,9.689936041831970215e-02,2.989011118188500404e-03
1.000000000000000000e+00,9.741558432579040527e-01,9.720755859051893877e-01,8.599999999999999867e-01,1.000000000000000000e+00,9.999560881170306281e-01,7.978474497795104980e-01,9.960876703262329102e-01,9.999865293502807617e-01,9.999897480010986328e-01,9.988694787025451660e-01,9.999713897705078125e-01,9.999927282333374023e-01,9.999885559082031250e-01,9.995941519737243652e-01,9.992467164993286133e-01,9.996796846389770508e-01,9.996452331542968750e-01,9.983903169631958008e-01
0.000000000000000000e+00,2.066151648759841919e-01,1.235647881103859105e-02,5.999999999999999778e-02,2.377878655963353162e-64,9.137418429945811011e-05,4.511621682468103245e-06,5.699685215950012207e-02,1.157989446073770523e-02,3.476752899587154388e-04,4.838268738240003586e-03,5.219903300712758210e-07,1.443663786631077528e-04,1.988830976188182831e-03,7.354006083915010095e-05,3.006952829309739172e-05,2.674573042895644903e-04,8.568745688535273075e-04,1.363093592226505280e-02
