y, XGB, SVM, RF, NB, LR, AlexNet, GoogLeNet, ShuffleNet, ViT, ResNet34, ResNet50, ResNet101, MobileNetV2, MobileNetV3_l, MobileNetV3_s, MobileViT_s, MobileViT_x_s, MobileViT_xx_s
1.000000000000000000e+00,9.844272732734680176e-01,9.257590161985486121e-01,7.600000000000000089e-01,2.579674962582047813e-09,9.999999788072475582e-01,9.977042078971862793e-01,9.805755615234375000e-01,9.958350658416748047e-01,4.329271316528320312e-01,9.743738770484924316e-01,1.208755001425743103e-02,4.429413676261901855e-01,9.076192378997802734e-01,9.992659687995910645e-01,9.905966520309448242e-01,7.238381505012512207e-01,9.999506473541259766e-01,7.597320675849914551e-01
0.000000000000000000e+00,2.271401137113571167e-01,1.602767832548320781e-01,3.599999999999999867e-01,6.692186224881530431e-21,2.230653840535026106e-02,2.046656981110572815e-02,1.338557340204715729e-02,6.646720319986343384e-02,5.541951395571231842e-04,1.345727127045392990e-03,4.892137803835794330e-05,4.113134443759918213e-01,9.452585130929946899e-02,4.878104198724031448e-03,4.747531376779079437e-03,1.468151807785034180e-01,5.739143118262290955e-02,6.126266121864318848e-01
1.000000000000000000e+00,2.522120773792266846e-01,9.532309780238223951e-01,5.899999999999999689e-01,4.709215442920002355e-07,9.999884375839231954e-01,9.998980760574340820e-01,9.998143315315246582e-01,9.841374158859252930e-01,9.531237483024597168e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.748979806900024414e-01,9.999996423721313477e-01,9.810599684715270996e-01,9.965841770172119141e-01,7.832499146461486816e-01,9.352799057960510254e-01,8.015388846397399902e-01
0.000000000000000000e+00,6.345719695091247559e-01,3.124030708453542915e-01,3.900000000000000133e-01,6.325678822908746139e-13,9.904459013121277300e-01,6.902753561735153198e-02,6.270728539675474167e-03,1.255045086145401001e-02,2.202516071747595561e-07,6.937921862117946148e-04,6.005967225064523518e-05,1.905331313610076904e-01,5.550308851525187492e-04,1.161383744329214096e-02,7.521493826061487198e-03,1.820472329854965210e-01,1.301521318964660168e-03,1.084252446889877319e-01
0.000000000000000000e+00,4.733742177486419678e-01,4.901121045995259773e-01,4.600000000000000200e-01,9.999856604215836553e-01,9.842773338219115153e-01,8.344709873199462891e-01,1.989397220313549042e-03,2.424045652151107788e-02,2.407368738204240799e-03,1.797666423954069614e-03,7.665147677471395582e-06,3.265457972884178162e-02,1.486058440059423447e-02,3.531620651483535767e-02,1.187618076801300049e-02,5.164809226989746094e-01,9.817988425493240356e-02,2.340102344751358032e-01
0.000000000000000000e+00,1.291270703077316284e-01,3.676712387069311361e-01,4.799999999999999822e-01,2.868221991489235223e-12,6.643919387126268212e-06,4.934393465518951416e-01,8.912786841392517090e-01,7.977610230445861816e-01,9.999213218688964844e-01,1.681814789772033691e-01,1.340475082397460938e-01,7.826121449470520020e-01,2.557545900344848633e-01,2.055002897977828979e-01,9.961379170417785645e-01,3.707776367664337158e-01,8.601632714271545410e-01,5.541611909866333008e-01
0.000000000000000000e+00,1.932830922305583954e-02,4.921099420519770007e-02,4.299999999999999933e-01,1.103534100945292992e-16,1.753896576951616826e-05,4.158665239810943604e-02,4.178499802947044373e-02,5.408142134547233582e-02,2.189754135906696320e-02,5.634360131807625294e-04,5.363481250242330134e-05,1.587635874748229980e-01,1.490097306668758392e-02,8.407874964177608490e-03,4.636649508029222488e-03,4.781981408596038818e-01,4.752781242132186890e-02,5.325798317790031433e-02
1.000000000000000000e+00,9.800567626953125000e-01,5.939532891031449324e-01,5.000000000000000000e-01,1.365105220913813201e-15,9.977274466622331195e-01,9.883557558059692383e-01,8.497443199157714844e-01,6.378135681152343750e-01,9.993851184844970703e-01,9.999996423721313477e-01,9.999935626983642578e-01,8.172484040260314941e-01,9.983341097831726074e-01,9.999965429306030273e-01,9.995039701461791992e-01,2.911626696586608887e-01,1.239154487848281860e-01,7.889557480812072754e-01
1.000000000000000000e+00,8.313620090484619141e-01,8.654021297113262401e-01,6.400000000000000133e-01,1.000000000000000000e+00,9.261962437947065530e-01,6.680393218994140625e-01,9.959432482719421387e-01,9.868686795234680176e-01,9.967072606086730957e-01,6.979769468307495117e-01,9.994251728057861328e-01,9.860425591468811035e-01,9.893787503242492676e-01,9.997799992561340332e-01,9.995316267013549805e-01,8.241289258003234863e-01,9.846491217613220215e-01,8.750709891319274902e-01
0.000000000000000000e+00,-3.425786562729626894e-04,6.984924614720693092e-02,2.200000000000000011e-01,6.554283662838627709e-20,1.875751927456141377e-07,3.667062520980834961e-02,4.428520798683166504e-03,2.099119126796722412e-02,1.749397367238998413e-01,8.151800284394994378e-05,2.087406528517021798e-06,1.831301301717758179e-01,1.223189028678461909e-04,2.137134084478020668e-03,1.982570625841617584e-03,6.048447266221046448e-02,4.551101883407682180e-04,7.097391784191131592e-02
