y, XGB, SVM, RF, NB, LR, AlexNet, GoogLeNet, ShuffleNet, ViT, ResNet34, ResNet50, ResNet101, MobileNetV2, MobileNetV3_l, MobileNetV3_s, MobileViT_s, MobileViT_x_s, MobileViT_xx_s
0.000000000000000000e+00,9.741558432579040527e-01,9.720755859051893877e-01,8.599999999999999867e-01,1.000000000000000000e+00,9.999560881170306281e-01,7.978474497795104980e-01,9.960876703262329102e-01,9.999865293502807617e-01,8.322710054926574230e-04,2.066254382953047752e-03,4.077901211152479277e-11,9.999748468399047852e-01,5.770208779722452164e-03,1.283579273149371147e-03,5.815551280975341797e-01,9.998754262924194336e-01,6.951595544815063477e-01,1.466064602136611938e-01
0.000000000000000000e+00,2.066151648759841919e-01,1.235647881103859105e-02,5.999999999999999778e-02,2.377878655963353162e-64,9.137418429945811011e-05,4.511621682468103245e-06,5.699685215950012207e-02,1.157989446073770523e-02,5.734375108090716822e-08,9.088978171348571777e-02,3.408247139304876328e-04,8.559081443593186123e-09,1.309186778962612152e-02,8.271645307540893555e-01,2.749260980635881424e-03,3.494737611617892981e-04,9.849036578088998795e-04,3.169833915308117867e-03
0.000000000000000000e+00,6.563979387283325195e-02,1.241172379314993759e-02,7.000000000000000666e-02,1.000000000000000000e+00,2.225918503009198274e-04,2.452300759614445269e-05,7.342805620282888412e-03,5.902078470398919308e-08,1.480635773987160064e-06,1.223075320012867451e-03,5.243046907708048820e-04,2.672487323707384209e-22,7.167123723775148392e-03,2.103177085518836975e-02,8.615694940090179443e-03,6.138700570090804831e-08,4.037934413645416498e-04,5.866867955774068832e-03
1.000000000000000000e+00,3.934597373008728027e-01,6.648332938662560032e-02,1.700000000000000122e-01,1.000000000000000000e+00,2.597065329757834440e-01,5.618011951446533203e-01,9.652719832956790924e-03,1.977738887071609497e-01,9.999983310699462891e-01,9.998627901077270508e-01,9.932665824890136719e-01,5.336110293865203857e-02,9.781647920608520508e-01,9.952315688133239746e-01,9.938316345214843750e-01,3.647383674979209900e-02,9.931288957595825195e-01,8.651116490364074707e-01
1.000000000000000000e+00,8.215036988258361816e-01,9.462803863350496281e-01,6.600000000000000311e-01,1.000000000000000000e+00,9.999972325392029182e-01,8.489791750907897949e-01,9.901247024536132812e-01,9.986206293106079102e-01,9.999991655349731445e-01,9.971144199371337891e-01,9.926694631576538086e-01,9.998989105224609375e-01,9.964770674705505371e-01,9.790959358215332031e-01,9.687923192977905273e-01,9.969306588172912598e-01,9.909310340881347656e-01,9.939742684364318848e-01
1.000000000000000000e+00,9.829312562942504883e-01,9.570870724865525592e-01,9.699999999999999734e-01,1.000000000000000000e+00,9.999991199760465133e-01,7.713591456413269043e-01,9.656517505645751953e-01,9.997828602790832520e-01,5.297158956527709961e-01,9.998028874397277832e-01,9.952117800712585449e-01,9.994701743125915527e-01,9.992719292640686035e-01,8.389755487442016602e-01,9.910827875137329102e-01,9.928077459335327148e-01,9.827576279640197754e-01,9.941418766975402832e-01
0.000000000000000000e+00,9.753607511520385742e-01,9.621453862883799779e-01,9.399999999999999467e-01,1.000000000000000000e+00,9.999999323019749253e-01,8.253046870231628418e-01,9.905657172203063965e-01,9.758861660957336426e-01,1.486467482436637511e-07,1.268273626919835806e-05,1.864204823505133390e-04,9.998118281364440918e-01,1.214851508848369122e-03,2.622558549046516418e-02,2.696806006133556366e-02,9.974084496498107910e-01,9.034226532094180584e-04,1.879543415270745754e-04
0.000000000000000000e+00,9.866270422935485840e-01,9.850655370442225056e-01,9.000000000000000222e-01,1.000000000000000000e+00,9.999999737417821777e-01,7.923145890235900879e-01,9.682453870773315430e-01,9.995602965354919434e-01,2.224165200459538028e-06,1.169758821056854359e-11,2.954052425762902162e-18,9.999852180480957031e-01,6.163911621115403250e-06,2.069859006414986879e-10,1.589622322661909948e-09,9.974707365036010742e-01,9.731140380608849227e-06,1.807521402952261269e-05
1.000000000000000000e+00,9.757634401321411133e-01,9.228469956320702883e-01,7.500000000000000000e-01,1.000000000000000000e+00,9.997747649667927394e-01,8.096734285354614258e-01,5.779753923416137695e-01,9.774745106697082520e-01,9.979332685470581055e-01,9.998201727867126465e-01,9.949626922607421875e-01,9.981378316879272461e-01,9.997568726539611816e-01,8.178182840347290039e-01,9.837017059326171875e-01,7.054201364517211914e-01,9.939324259757995605e-01,9.965153932571411133e-01
1.000000000000000000e+00,5.564590692520141602e-01,8.741012428665612122e-01,7.299999999999999822e-01,1.000000000000000000e+00,8.614454976583045820e-01,7.827713489532470703e-01,2.719416022300720215e-01,9.513745307922363281e-01,1.000000000000000000e+00,9.998385906219482422e-01,9.934230446815490723e-01,5.220687389373779297e-01,3.500636219978332520e-01,9.951410293579101562e-01,9.829686284065246582e-01,9.841003417968750000e-01,9.967065453529357910e-01,9.979068040847778320e-01
1.000000000000000000e+00,8.629335761070251465e-01,7.666995918613725980e-01,5.699999999999999512e-01,1.000000000000000000e+00,9.972009979325257012e-01,7.751637101173400879e-01,6.495964527130126953e-01,9.995725750923156738e-01,9.999996423721313477e-01,9.994866847991943359e-01,9.886773824691772461e-01,6.088276505470275879e-01,9.883882403373718262e-01,9.927980899810791016e-01,9.936886429786682129e-01,1.962400227785110474e-01,9.979729056358337402e-01,9.909328222274780273e-01
0.000000000000000000e+00,2.247430384159088135e-02,3.029210221797833634e-03,5.000000000000000278e-02,4.578616076650756142e-34,7.239698347168852368e-09,9.412345389137044549e-05,4.676439333707094193e-03,7.636946065758820623e-06,5.256698204902932048e-05,3.516174018614037777e-08,9.027783945750322836e-13,3.082077482119416345e-09,4.893012828688370064e-06,1.477362820878624916e-05,4.152012778035896190e-08,8.094401096059300471e-07,5.839190998813137412e-05,1.990498421946540475e-04
0.000000000000000000e+00,2.086065337061882019e-02,1.175582636326235469e-02,5.999999999999999778e-02,0.000000000000000000e+00,1.048939176217076298e-05,1.463747466914355755e-04,2.889257483184337616e-02,1.120620363508351147e-04,8.616571903985459358e-06,1.096054256777279079e-04,2.207385748624801636e-02,1.006978390442566686e-15,1.441246829926967621e-03,2.634214609861373901e-02,1.475723729527089745e-05,1.338232686975970864e-04,1.225787447765469551e-03,3.349761245772242546e-03
0.000000000000000000e+00,9.469323754310607910e-01,9.794335087406038642e-01,9.300000000000000488e-01,1.000000000000000000e+00,9.999999608769074566e-01,7.916061878204345703e-01,9.940456151962280273e-01,9.999940395355224609e-01,9.993335604667663574e-01,9.980809688568115234e-01,6.779429912567138672e-01,9.999850988388061523e-01,6.944882273674011230e-01,8.612411618232727051e-01,9.594611525535583496e-01,9.996753931045532227e-01,9.919841885566711426e-01,9.424167871475219727e-01
1.000000000000000000e+00,9.809271097183227539e-01,9.883999584963152341e-01,9.799999999999999822e-01,5.313053532235799666e-32,9.999996590583052347e-01,7.645013332366943359e-01,9.974065423011779785e-01,9.998419284820556641e-01,9.999995231628417969e-01,9.999824762344360352e-01,9.975679516792297363e-01,9.998834133148193359e-01,9.999932050704956055e-01,9.984082579612731934e-01,9.978067278861999512e-01,9.991098046302795410e-01,9.989442229270935059e-01,9.984880685806274414e-01
0.000000000000000000e+00,2.135408222675323486e-01,2.679645777980185078e-02,1.700000000000000122e-01,2.152743111494497732e-123,2.508517142968912897e-04,4.026479473395738751e-06,5.726516991853713989e-02,2.755079790949821472e-02,1.428177256457274780e-05,2.651547447385382839e-06,5.626900057009720513e-10,2.856118977069854736e-02,5.463526395033113658e-05,4.769646329805254936e-04,2.794537867885082960e-04,3.969567362219095230e-03,4.226589575409889221e-03,1.240011956542730331e-02
1.000000000000000000e+00,2.605239152908325195e-01,1.111741013876695744e-02,4.000000000000000083e-02,4.851946971701669625e-318,5.996330073277122047e-05,4.065962855293037137e-08,1.673344289883971214e-03,1.595477515365928411e-04,1.000000000000000000e+00,9.998450279235839844e-01,9.957971572875976562e-01,3.385768110319986590e-09,9.464955329895019531e-01,9.943080544471740723e-01,9.964104294776916504e-01,2.320517523912712932e-05,9.987878203392028809e-01,9.985504746437072754e-01
1.000000000000000000e+00,7.101467847824096680e-01,8.257554212484352618e-01,6.300000000000000044e-01,1.000000000000000000e+00,9.964533362111276382e-01,7.694633007049560547e-01,9.448809027671813965e-01,2.354054525494575500e-02,9.998480081558227539e-01,9.996590614318847656e-01,9.941804409027099609e-01,2.510615449864417315e-04,9.956615567207336426e-01,9.953735470771789551e-01,9.965391159057617188e-01,9.654863476753234863e-01,9.964427351951599121e-01,9.973836541175842285e-01
1.000000000000000000e+00,9.814523458480834961e-01,9.715413478699359562e-01,9.499999999999999556e-01,1.000000000000000000e+00,9.999987469878186541e-01,7.925599217414855957e-01,9.926978945732116699e-01,9.999926090240478516e-01,9.903256893157958984e-01,9.997382760047912598e-01,9.950980544090270996e-01,9.999893903732299805e-01,9.997083544731140137e-01,9.948748946189880371e-01,9.958927631378173828e-01,9.997188448905944824e-01,9.977206587791442871e-01,9.923231601715087891e-01
0.000000000000000000e+00,6.837607920169830322e-02,2.490960817034840527e-02,5.000000000000000278e-02,1.353243871543935420e-36,1.131043009500565623e-05,2.756052708718925714e-04,3.724533133208751678e-03,7.049737572669982910e-01,2.848386019468307495e-02,6.429207921028137207e-01,3.073725998401641846e-01,9.619448184967041016e-01,4.892716929316520691e-02,1.734802644932642579e-04,1.234670728445053101e-01,1.065028132870793343e-03,1.211449727416038513e-01,3.091928660869598389e-01
0.000000000000000000e+00,4.306643456220626831e-02,2.156208871608487898e-02,1.400000000000000133e-01,5.219588844830182465e-71,1.252797073235806145e-05,1.392361355101456866e-05,7.075428962707519531e-02,4.885244742035865784e-02,4.888924013357609510e-05,6.320312309071596246e-07,5.982360162803956882e-10,1.134358420968055725e-01,1.387619064189493656e-03,2.626221394166350365e-04,1.644676012801937759e-05,6.939554587006568909e-04,3.123176284134387970e-04,2.813074272125959396e-03
0.000000000000000000e+00,7.601669430732727051e-01,9.258126006699020083e-01,7.299999999999999822e-01,1.000000000000000000e+00,9.997637466653866989e-01,8.045621514320373535e-01,9.238089323043823242e-01,9.695799350738525391e-01,3.424162002829689300e-07,2.456599812461490728e-09,1.238297582623558955e-15,4.691305458545684814e-01,1.181829429697245359e-05,5.231669888416945469e-07,1.591327782080043107e-05,9.943528175354003906e-01,3.958705292461672798e-06,1.067610241989314090e-06
